"Entity","Host","Timestamp","MetricId","Value","Unit"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/15 0:00:00","cpu.usage.average","4.61","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/14 22:00:00","cpu.usage.average","4.64","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/14 20:00:00","cpu.usage.average","4.8","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/14 18:00:00","cpu.usage.average","5.34","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/14 16:00:00","cpu.usage.average","7.86","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/14 14:00:00","cpu.usage.average","4.41","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/14 12:00:00","cpu.usage.average","4.13","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/14 10:00:00","cpu.usage.average","4.05","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/14 8:00:00","cpu.usage.average","3.85","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/14 6:00:00","cpu.usage.average","3.29","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/14 4:00:00","cpu.usage.average","3.29","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/14 2:00:00","cpu.usage.average","3.3","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/14 0:00:00","cpu.usage.average","3.27","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/13 22:00:00","cpu.usage.average","3.26","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/13 20:00:00","cpu.usage.average","3.17","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/13 18:00:00","cpu.usage.average","3.12","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/13 16:00:00","cpu.usage.average","4.67","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/13 14:00:00","cpu.usage.average","4.88","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/13 12:00:00","cpu.usage.average","5.27","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/13 10:00:00","cpu.usage.average","4.7","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/13 8:00:00","cpu.usage.average","3.56","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/13 6:00:00","cpu.usage.average","1.99","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/13 4:00:00","cpu.usage.average","2","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/13 2:00:00","cpu.usage.average","2.03","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/13 0:00:00","cpu.usage.average","2.04","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/12 22:00:00","cpu.usage.average","2.04","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/12 20:00:00","cpu.usage.average","2.03","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/12 18:00:00","cpu.usage.average","2.02","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/12 16:00:00","cpu.usage.average","3.22","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/12 14:00:00","cpu.usage.average","2.02","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/12 12:00:00","cpu.usage.average","2.03","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/12 10:00:00","cpu.usage.average","2.03","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/12 8:00:00","cpu.usage.average","4.85","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/12 6:00:00","cpu.usage.average","6.85","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/12 4:00:00","cpu.usage.average","6.83","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/12 2:00:00","cpu.usage.average","6.8","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/12 0:00:00","cpu.usage.average","6.26","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/11 22:00:00","cpu.usage.average","6.34","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/11 20:00:00","cpu.usage.average","6.29","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/11 18:00:00","cpu.usage.average","6.31","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/11 16:00:00","cpu.usage.average","6.27","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/11 14:00:00","cpu.usage.average","6.31","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/11 12:00:00","cpu.usage.average","6.31","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/11 10:00:00","cpu.usage.average","6.52","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/11 8:00:00","cpu.usage.average","6.07","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/11 6:00:00","cpu.usage.average","5.85","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/11 4:00:00","cpu.usage.average","5.83","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/11 2:00:00","cpu.usage.average","5.89","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/11 0:00:00","cpu.usage.average","5.89","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/10 22:00:00","cpu.usage.average","5.92","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/10 20:00:00","cpu.usage.average","5.9","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/10 18:00:00","cpu.usage.average","6.43","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/10 16:00:00","cpu.usage.average","8.63","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/10 14:00:00","cpu.usage.average","8.19","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/10 12:00:00","cpu.usage.average","4.96","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/10 10:00:00","cpu.usage.average","3.91","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/10 8:00:00","cpu.usage.average","3.41","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/10 6:00:00","cpu.usage.average","2.37","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/10 4:00:00","cpu.usage.average","2.37","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/10 2:00:00","cpu.usage.average","2.4","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/10 0:00:00","cpu.usage.average","2.41","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/9 22:00:00","cpu.usage.average","2.4","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/9 20:00:00","cpu.usage.average","2.35","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/9 18:00:00","cpu.usage.average","2.44","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/9 16:00:00","cpu.usage.average","4.35","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/9 14:00:00","cpu.usage.average","4.25","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/9 12:00:00","cpu.usage.average","4.84","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/9 10:00:00","cpu.usage.average","4.69","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/9 8:00:00","cpu.usage.average","3.01","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/9 6:00:00","cpu.usage.average","2.58","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/9 4:00:00","cpu.usage.average","2.54","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/9 2:00:00","cpu.usage.average","2.62","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/9 0:00:00","cpu.usage.average","2.61","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/8 22:00:00","cpu.usage.average","10.16","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/8 20:00:00","cpu.usage.average","9.76","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/8 18:00:00","cpu.usage.average","3.96","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/8 16:00:00","cpu.usage.average","3.88","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/8 14:00:00","cpu.usage.average","3.92","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/8 12:00:00","cpu.usage.average","3.85","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/8 10:00:00","cpu.usage.average","4.52","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/8 8:00:00","cpu.usage.average","3.9","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/8 6:00:00","cpu.usage.average","2.5","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/8 4:00:00","cpu.usage.average","2.52","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/8 2:00:00","cpu.usage.average","2.55","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/8 0:00:00","cpu.usage.average","2.55","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/7 22:00:00","cpu.usage.average","2.51","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/7 20:00:00","cpu.usage.average","4.77","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/7 18:00:00","cpu.usage.average","2.39","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/7 16:00:00","cpu.usage.average","4.51","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/7 14:00:00","cpu.usage.average","6.28","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/7 12:00:00","cpu.usage.average","5.09","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/7 10:00:00","cpu.usage.average","5.4","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/7 8:00:00","cpu.usage.average","4.94","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/7 6:00:00","cpu.usage.average","3.81","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/7 4:00:00","cpu.usage.average","3.8","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/7 2:00:00","cpu.usage.average","3.85","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/7 0:00:00","cpu.usage.average","3.88","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/6 22:00:00","cpu.usage.average","3.87","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/6 20:00:00","cpu.usage.average","3.82","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/6 18:00:00","cpu.usage.average","3.76","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/6 16:00:00","cpu.usage.average","5.09","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/6 14:00:00","cpu.usage.average","4.52","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/6 12:00:00","cpu.usage.average","4.27","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/6 10:00:00","cpu.usage.average","3.85","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/6 8:00:00","cpu.usage.average","3.41","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/6 6:00:00","cpu.usage.average","2.73","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/6 4:00:00","cpu.usage.average","2.74","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/6 2:00:00","cpu.usage.average","2.78","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/6 0:00:00","cpu.usage.average","2.78","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/5 22:00:00","cpu.usage.average","2.78","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/5 20:00:00","cpu.usage.average","2.78","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/5 18:00:00","cpu.usage.average","2.78","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/5 16:00:00","cpu.usage.average","2.78","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/5 14:00:00","cpu.usage.average","2.79","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/5 12:00:00","cpu.usage.average","2.78","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/5 10:00:00","cpu.usage.average","2.79","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/5 8:00:00","cpu.usage.average","2.78","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/5 6:00:00","cpu.usage.average","2.74","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/5 4:00:00","cpu.usage.average","2.76","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/5 2:00:00","cpu.usage.average","2.79","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/5 0:00:00","cpu.usage.average","2.79","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/4 22:00:00","cpu.usage.average","2.81","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/4 20:00:00","cpu.usage.average","2.8","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/4 18:00:00","cpu.usage.average","2.8","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/4 16:00:00","cpu.usage.average","2.8","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/4 14:00:00","cpu.usage.average","2.79","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/4 12:00:00","cpu.usage.average","2.79","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/4 10:00:00","cpu.usage.average","2.79","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/4 8:00:00","cpu.usage.average","2.73","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/4 6:00:00","cpu.usage.average","2.68","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/4 4:00:00","cpu.usage.average","2.68","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/4 2:00:00","cpu.usage.average","2.71","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/4 0:00:00","cpu.usage.average","2.71","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/3 22:00:00","cpu.usage.average","2.67","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/3 20:00:00","cpu.usage.average","2.61","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/3 18:00:00","cpu.usage.average","5.54","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/3 16:00:00","cpu.usage.average","4.09","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/3 14:00:00","cpu.usage.average","2.34","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/3 12:00:00","cpu.usage.average","2.32","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/3 10:00:00","cpu.usage.average","2.43","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/3 8:00:00","cpu.usage.average","2.41","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/3 6:00:00","cpu.usage.average","2.28","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/3 4:00:00","cpu.usage.average","2.28","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/3 2:00:00","cpu.usage.average","2.3","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/3 0:00:00","cpu.usage.average","2.31","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/2 22:00:00","cpu.usage.average","2.26","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/2 20:00:00","cpu.usage.average","2.23","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/2 18:00:00","cpu.usage.average","2.24","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/2 16:00:00","cpu.usage.average","2.82","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/2 14:00:00","cpu.usage.average","3.48","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/2 12:00:00","cpu.usage.average","3.04","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/2 10:00:00","cpu.usage.average","4.05","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/2 8:00:00","cpu.usage.average","4.38","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/2 6:00:00","cpu.usage.average","2.66","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/2 4:00:00","cpu.usage.average","2.67","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/2 2:00:00","cpu.usage.average","2.7","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/2 0:00:00","cpu.usage.average","2.7","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/1 22:00:00","cpu.usage.average","2.67","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/1 20:00:00","cpu.usage.average","2.61","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/1 18:00:00","cpu.usage.average","2.61","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/1 16:00:00","cpu.usage.average","5.58","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/1 14:00:00","cpu.usage.average","5.41","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/1 12:00:00","cpu.usage.average","4.33","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/1 10:00:00","cpu.usage.average","17.4","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/1 8:00:00","cpu.usage.average","6.97","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/1 6:00:00","cpu.usage.average","2.99","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/1 4:00:00","cpu.usage.average","3.02","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/1 2:00:00","cpu.usage.average","3.05","%"
"ZQ_fuyanhai-20130120-3.73",,"2014/1/1 0:00:00","cpu.usage.average","3.05","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/31 22:00:00","cpu.usage.average","3.05","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/31 20:00:00","cpu.usage.average","3","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/31 18:00:00","cpu.usage.average","3.22","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/31 16:00:00","cpu.usage.average","7.29","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/31 14:00:00","cpu.usage.average","7.78","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/31 12:00:00","cpu.usage.average","7.39","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/31 10:00:00","cpu.usage.average","7.3","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/31 8:00:00","cpu.usage.average","6.61","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/31 6:00:00","cpu.usage.average","5.25","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/31 4:00:00","cpu.usage.average","5.22","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/31 2:00:00","cpu.usage.average","5.22","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/31 0:00:00","cpu.usage.average","5.21","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/30 22:00:00","cpu.usage.average","5.2","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/30 20:00:00","cpu.usage.average","5.12","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/30 18:00:00","cpu.usage.average","4.84","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/30 16:00:00","cpu.usage.average","3.87","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/30 14:00:00","cpu.usage.average","6.88","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/30 12:00:00","cpu.usage.average","8","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/30 10:00:00","cpu.usage.average","9.91","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/30 8:00:00","cpu.usage.average","4.37","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/30 6:00:00","cpu.usage.average","3.15","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/30 4:00:00","cpu.usage.average","3.17","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/30 2:00:00","cpu.usage.average","3.22","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/30 0:00:00","cpu.usage.average","3.21","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/29 22:00:00","cpu.usage.average","3.21","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/29 20:00:00","cpu.usage.average","3.22","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/29 18:00:00","cpu.usage.average","3.22","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/29 16:00:00","cpu.usage.average","4.12","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/29 14:00:00","cpu.usage.average","3.55","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/29 12:00:00","cpu.usage.average","3.24","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/29 10:00:00","cpu.usage.average","3.23","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/29 8:00:00","cpu.usage.average","3.23","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/29 6:00:00","cpu.usage.average","3.16","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/29 4:00:00","cpu.usage.average","3.19","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/29 2:00:00","cpu.usage.average","3.21","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/29 0:00:00","cpu.usage.average","3.22","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/28 22:00:00","cpu.usage.average","3.23","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/28 20:00:00","cpu.usage.average","3.23","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/28 18:00:00","cpu.usage.average","3.23","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/28 16:00:00","cpu.usage.average","3.23","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/28 14:00:00","cpu.usage.average","3.24","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/28 12:00:00","cpu.usage.average","3.23","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/28 10:00:00","cpu.usage.average","3.21","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/28 8:00:00","cpu.usage.average","3.15","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/28 6:00:00","cpu.usage.average","3.09","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/28 4:00:00","cpu.usage.average","3.11","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/28 2:00:00","cpu.usage.average","3.14","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/28 0:00:00","cpu.usage.average","3.15","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/27 22:00:00","cpu.usage.average","3.12","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/27 20:00:00","cpu.usage.average","3.07","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/27 18:00:00","cpu.usage.average","4.15","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/27 16:00:00","cpu.usage.average","5.32","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/27 14:00:00","cpu.usage.average","8.62","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/27 12:00:00","cpu.usage.average","9.99","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/27 10:00:00","cpu.usage.average","9.06","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/27 8:00:00","cpu.usage.average","7.42","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/27 6:00:00","cpu.usage.average","2.62","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/27 4:00:00","cpu.usage.average","2.64","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/27 2:00:00","cpu.usage.average","2.68","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/27 0:00:00","cpu.usage.average","2.68","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/26 22:00:00","cpu.usage.average","2.67","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/26 20:00:00","cpu.usage.average","2.69","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/26 18:00:00","cpu.usage.average","2.69","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/26 16:00:00","cpu.usage.average","5.38","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/26 14:00:00","cpu.usage.average","4.77","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/26 12:00:00","cpu.usage.average","2.77","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/26 10:00:00","cpu.usage.average","3.91","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/26 8:00:00","cpu.usage.average","5.87","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/26 6:00:00","cpu.usage.average","3.5","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/26 4:00:00","cpu.usage.average","3.53","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/26 2:00:00","cpu.usage.average","3.56","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/26 0:00:00","cpu.usage.average","3.57","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/25 22:00:00","cpu.usage.average","3.56","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/25 20:00:00","cpu.usage.average","3.53","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/25 18:00:00","cpu.usage.average","3.57","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/25 16:00:00","cpu.usage.average","4.8","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/25 14:00:00","cpu.usage.average","7.61","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/25 12:00:00","cpu.usage.average","9.59","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/25 10:00:00","cpu.usage.average","7.39","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/25 8:00:00","cpu.usage.average","6.07","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/25 6:00:00","cpu.usage.average","3.28","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/25 4:00:00","cpu.usage.average","3.31","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/25 2:00:00","cpu.usage.average","3.34","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/25 0:00:00","cpu.usage.average","3.34","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/24 22:00:00","cpu.usage.average","3.32","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/24 20:00:00","cpu.usage.average","3.26","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/24 18:00:00","cpu.usage.average","3.91","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/24 16:00:00","cpu.usage.average","4.07","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/24 14:00:00","cpu.usage.average","3.23","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/24 12:00:00","cpu.usage.average","3.58","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/24 10:00:00","cpu.usage.average","7","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/24 8:00:00","cpu.usage.average","9.69","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/24 6:00:00","cpu.usage.average","0.42","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/24 4:00:00","cpu.usage.average","0.43","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/24 2:00:00","cpu.usage.average","0.42","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/24 0:00:00","cpu.usage.average","0.42","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/23 22:00:00","cpu.usage.average","1.57","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/23 20:00:00","cpu.usage.average","8.01","%"
"ZQ_fuyanhai-20130120-3.73",,"2013/12/23 18:00:00","cpu.usage.average","9.52","%"
